start,stop,status.time,ID,Country.Name,Threshold,doublingStart,doublingEnd,doublingTime,status,regime_bmr_owid,region,Education,EnergyUse,RuralPopulation,yearsSince1960,SecondaryEnrollment
10,11,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
11,12,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
12,13,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
13,14,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
14,15,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
15,16,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
16,17,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
17,18,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
18,19,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
19,20,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
20,21,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
21,22,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
22,23,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
23,24,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
24,25,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
25,26,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
26,27,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
27,28,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
28,29,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
29,30,0,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
30,31,1,36,Colombia,Low-Mid Income,1964,1995,31,1,1,South America,NA,NA,47.973,4,NA
0,1,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
1,2,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
2,3,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
3,4,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
4,5,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
5,6,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
6,7,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
7,8,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
8,9,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
9,10,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
10,11,0,37,Colombia,Upper-Mid Income,2010,2021,11,0,1,South America,44.15533829,689.9796936,22.036,50,97.54611969
0,1,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
1,2,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
2,3,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
3,4,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
4,5,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
5,6,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
6,7,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
7,8,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
8,9,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
9,10,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
10,11,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
11,12,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
12,13,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
13,14,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
14,15,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
15,16,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
16,17,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
17,18,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
18,19,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
19,20,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
20,21,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
21,22,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
22,23,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
23,24,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
24,25,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
25,26,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
26,27,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
27,28,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
28,29,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
29,30,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
30,31,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
31,32,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
32,33,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
33,34,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
34,35,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
35,36,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
36,37,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
37,38,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
38,39,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
39,40,0,38,"Congo, Rep.",Low-Mid Income,1981,2021,40,0,0,NA,NA,349.002993,51.219,21,66.90670776
0,1,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
1,2,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
2,3,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
3,4,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
4,5,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
5,6,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
6,7,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
7,8,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
8,9,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
9,10,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
10,11,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
11,12,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
12,13,0,39,Costa Rica,Developed,2008,2021,13,0,1,North America,49.77312088,1027.499354,30.61,48,91.26712799
0,1,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
1,2,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
2,3,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
3,4,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
4,5,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
5,6,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
6,7,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
7,8,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
8,9,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
9,10,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
10,11,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
11,12,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
12,13,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
13,14,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
14,15,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
15,16,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
16,17,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
17,18,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
18,19,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
19,20,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
20,21,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
21,22,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
22,23,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
23,24,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
24,25,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
25,26,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
26,27,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
27,28,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
28,29,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
29,30,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
30,31,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
31,32,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
32,33,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
33,34,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
34,35,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
35,36,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
36,37,0,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
37,38,1,40,Costa Rica,Upper-Mid Income,1972,2010,38,1,1,North America,NA,443.8490461,59.932,12,31.86551094
0,1,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
1,2,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
2,3,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
3,4,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
4,5,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
5,6,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
6,7,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
7,8,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
8,9,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
9,10,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
10,11,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
11,12,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
12,13,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
13,14,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
14,15,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
15,16,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
16,17,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
17,18,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
18,19,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
19,20,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
20,21,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
21,22,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
22,23,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
23,24,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
24,25,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
25,26,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
26,27,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
27,28,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
28,29,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
29,30,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
30,31,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
31,32,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
32,33,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
33,34,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
34,35,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
35,36,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
36,37,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
37,38,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
38,39,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
39,40,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
40,41,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
41,42,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
42,43,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
43,44,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
44,45,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
45,46,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
46,47,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
47,48,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
48,49,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
49,50,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
50,51,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
51,52,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
52,53,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
53,54,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
54,55,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
55,56,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
56,57,0,41,Cote d'Ivoire,Low-Mid Income,1964,2021,57,0,0,Africa,NA,NA,76.993,4,NA
0,1,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
1,2,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
2,3,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
3,4,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
4,5,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
5,6,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
6,7,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
7,8,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
8,9,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
9,10,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
10,11,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
11,12,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
12,13,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
13,14,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
14,15,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
15,16,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
16,17,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
17,18,0,42,Croatia,Developed,2003,2021,18,0,1,Europe,NA,2232.493431,46.021,43,88.3447876
0,1,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
1,2,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
2,3,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
3,4,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
4,5,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
5,6,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
6,7,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
7,8,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
8,9,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
9,10,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
10,11,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
11,12,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
12,13,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
13,14,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
14,15,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
15,16,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
16,17,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
17,18,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
18,19,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
19,20,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
20,21,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
21,22,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
22,23,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
23,24,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
24,25,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
25,26,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
26,27,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
27,28,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
28,29,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
29,30,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
30,31,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
31,32,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
32,33,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
33,34,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
34,35,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
35,36,0,43,Cuba,Upper-Mid Income,1984,2020,36,0,0,North America,NA,1533.960561,29.567,24,81.64557648
